C1,C2,C3,P
0.0106,0.478,1.0,3
0.7297,0.18330000000000002,0.5959,2
0.1512,0.1739,1.0,2
0.08310000000000001,0.9715,0.4581,1
0.8976,0.5791999999999999,0.0527,0
0.2486,0.13890000000000002,1.0,3
0.9994000000000001,0.2491,0.1669,2
0.8683,0.4105,0.3266,3
0.8160000000000001,0.4154,0.2954,3
0.4737,0.1577,0.8628,1
0.0776,0.7283,0.6785,0
0.2375,0.9274,0.3074,0
0.127,0.5116,0.8976,1
0.4214,0.5962000000000001,0.4531,2
0.8685,0.3236,0.2626,3
0.2113,0.4587,0.84,2
0.2888,0.3522,0.8701,1
0.2652,0.8769,0.3605,2
0.8055,0.5166,0.1981,3
0.5038,0.957,0.0763,0
0.4317,0.21350000000000002,0.8625,0
0.2592,0.301,0.886,2
0.0566,0.7246,0.7207,3
0.3637,0.5591,0.6878,1
0.8196,0.5091,0.13440000000000002,2
0.4041,0.7734,0.2873,1
0.831,0.2412,0.3655,0
0.23809999999999998,0.6432,0.603,0
0.0611,0.5452,0.8787,0
0.18009999999999998,0.9984,0.348,3
0.0915,0.24330000000000002,1.0,1
0.2354,0.8006,0.4487,3
0.5334,0.9034,0.0927,2
0.2837,0.5708,0.6413,3
0.7654,0.44830000000000003,0.3305,0
0.34909999999999997,0.7464999999999999,0.34850000000000003,2
0.3146,0.3988,0.7891,2
0.8446,0.0383,0.5795,2
0.4698,0.0217,0.9374,1
0.5096,0.48109999999999997,0.4988,1
0.06709999999999999,0.9175,0.5203,3
0.6987,0.4079,0.39390000000000003,1
0.5458000000000001,0.6725,0.2528,1
0.4716,0.0231,1.0,0
0.3538,0.7988999999999999,0.38780000000000003,3
0.13169999999999998,0.533,0.9153,0
0.3454,0.2703,0.9277,3
0.4294,0.8579,0.2718,0
0.9231,0.1397,0.512,2
0.4586,0.5496,0.5104,2
0.0077,0.0422,1.0,1
0.6434,0.24869999999999998,0.5672,2
0.22210000000000002,0.4485,0.8061,0
0.7641,0.5558,0.26139999999999997,0
0.5146999999999999,0.4236,0.6049,0
0.6705,0.5356,0.3256,3
0.3764,0.8455,0.346,1
0.0239,0.5728,0.9674,0
0.3552,0.5198,0.6212,3
0.0196,0.2615,1.0,1
0.12990000000000002,0.4531,0.9553,3
0.0953,0.7028,0.7429,0
0.1328,0.6181,0.6858,0
0.0125,0.4809,0.9589,1
0.4062,0.8662,0.1508,3
0.6345000000000001,0.7415,0.1022,1
0.5692,0.746,0.16099999999999998,3
0.07669999999999999,0.0012000000000000001,1.0,1
0.2268,0.6241,0.6118,3
0.4628,0.8901,0.1703,0
0.8156,0.47550000000000003,0.2442,2
0.9761,0.4075,0.2277,3
0.13940000000000002,0.8201,0.5302,1
0.1291,0.5881,0.7937,3
0.845,0.4716,0.14579999999999999,3
0.3608,0.1825,0.9274,1
0.3368,0.48219999999999996,0.6535,3
0.6751,0.3251,0.5242,2
0.8731,0.0038,0.5569,1
0.8153,0.6077,0.032299999999999995,2
0.21200000000000002,0.0664,1.0,1
0.9087000000000001,0.19219999999999998,0.3935,2
0.031,0.9932,0.4018,0
0.2314,0.1889,0.9715,1
0.6208,0.0196,0.896,2
0.8601,0.7256,0.0058,0
0.8096,0.3499,0.3313,0
0.7251,0.2965,0.5596,0
0.8057,0.3376,0.2656,0
0.43779999999999997,0.6298,0.4625,3
0.2913,0.1249,1.0,1
0.2232,0.1143,1.0,0
0.9093,0.5779,0.0382,3
0.9305,0.323,0.3006,2
0.9225,0.024,0.5494,1
0.7958000000000001,0.47909999999999997,0.3114,2
0.060200000000000004,0.7101,0.7235,3
0.1733,0.2092,1.0,1
0.5515,0.108,0.8024,3
0.8489,0.4144,0.253,2
0.4475,0.7584,0.3435,1
0.3345,0.5381,0.6862,1
0.1063,0.5957,0.7934,1
0.3133,0.8014,0.3405,3
0.2717,0.040999999999999995,1.0,0
0.3134,0.8145,0.36929999999999996,1
0.5373,0.2419,0.6980999999999999,0
0.0458,0.4764,0.9803,0
0.32489999999999997,0.0698,1.0,3
0.302,0.5848,0.5650999999999999,1
0.4641,0.613,0.4242,2
0.9132,0.18769999999999998,0.4431,0
0.898,0.3804,0.18969999999999998,0
0.8212,0.615,0.019799999999999998,2
0.4608,0.5549,0.5284,2
0.44630000000000003,0.2842,0.7728,2
0.929,0.6401,0.0187,3
0.4275,0.11410000000000001,1.0,2
0.2925,0.6878,0.4807,2
0.362,0.9736,0.13479999999999998,3
0.7617,0.2479,0.5052,2
0.1711,0.10830000000000001,1.0,0
0.5931,0.39039999999999997,0.5697,3
0.2582,0.8848,0.3537,1
0.4337,0.1004,1.0,2
0.27390000000000003,0.054599999999999996,1.0,1
0.5653,0.5097,0.32,0
0.2736,0.2036,1.0,1
0.3785,0.5004,0.571,2
0.9351,0.0403,0.5028,3
0.8528,0.5136000000000001,0.0865,3
0.324,0.8758,0.3033,3
0.4468,0.2354,0.8205,1
0.2146,0.1681,1.0,1
0.008,0.13590000000000002,1.0,2
0.4071,0.7108,0.4561,1
0.0276,0.28659999999999997,1.0,2
0.9312,0.4585,0.2229,2
0.2968,0.8512,0.3407,1
0.4541,0.1366,0.9476,1
0.4024,0.6495,0.4117,0
0.5054,0.5055000000000001,0.4845,3
0.8185,0.15089999999999998,0.6419,2
0.7807999999999999,0.8084,0.0144,0
0.4299,0.9842,0.14279999999999998,2
0.3131,0.9017999999999999,0.3241,0
0.5294,0.7876,0.15039999999999998,2
0.2383,0.7239,0.5758,1
0.9477,0.44120000000000004,0.0693,2
0.4546,0.5007,0.5399,1
0.9323,0.6184000000000001,0.038400000000000004,0
0.4683,0.16510000000000002,0.8492,0
0.6238,0.6127,0.2573,1
0.5862,0.096,0.8141,0
0.6216,0.2728,0.5856,2
0.5898,0.6116,0.21139999999999998,3
0.2212,0.46240000000000003,0.7538,1
0.13979999999999998,0.7807,0.544,2
0.1446,0.6122,0.7444999999999999,0
0.8088,0.28359999999999996,0.4569,3
0.6139,0.1135,0.792,1
0.4135,0.5589,0.4555,3
0.6164000000000001,0.35109999999999997,0.6038,2
0.9935,0.16799999999999998,0.3439,2
0.7778,0.4204,0.27849999999999997,0
0.47850000000000004,0.2833,0.774,1
0.9675,0.34450000000000003,0.17880000000000001,0
0.053599999999999995,0.7807999999999999,0.67,2
0.9538,0.0202,0.5189,3
0.27490000000000003,0.4085,0.8128,1
0.6615,0.020900000000000002,0.8533,0
0.5589,0.5640000000000001,0.3714,3
0.8095,0.4198,0.2117,1
0.7593,0.0635,0.7144,2
0.9655,0.004699999999999999,0.5077,3
0.37029999999999996,0.797,0.4017,3
0.8397,0.2767,0.3166,2
0.40290000000000004,0.6602,0.4694,2
0.4282,0.5321,0.6086,0
0.3574,0.5814,0.5831999999999999,0
0.5563,0.29769999999999996,0.6482,3
0.3012,0.9205,0.2944,0
0.3005,0.8896999999999999,0.2707,1
0.8835999999999999,0.3186,0.2988,0
0.4031,0.6604,0.45030000000000003,0
0.9686,0.39690000000000003,0.0877,3
0.2474,0.6101,0.6946,3
0.5519000000000001,0.7633,0.18009999999999998,1
0.09090000000000001,0.5583,0.9664,1
0.8679,0.181,0.4276,3
0.4103,0.038099999999999995,1.0,0
0.8719,0.2706,0.3417,2
0.1555,0.22699999999999998,1.0,2
0.9909,0.044899999999999995,0.4709,3
0.7159,0.1837,0.6365000000000001,1
0.28559999999999997,0.3141,0.9443,3
0.5347999999999999,0.1446,0.8681,0
0.9385,0.1676,0.4312,1
0.6484,0.7916,0.0489,1
0.37329999999999997,0.2669,0.8818,3
0.1827,0.1255,1.0,2
0.4376,0.576,0.49060000000000004,1
0.3629,0.3267,0.8392999999999999,3
0.4465,0.031799999999999995,1.0,3
0.8882,0.24059999999999998,0.3048,3
0.5291,0.2117,0.7565999999999999,2
0.6996,0.5244,0.3234,2
0.7404,0.5067,0.2516,1
0.2069,0.8969,0.36,0
0.9659,0.0274,0.4234,2
0.1005,0.2703,1.0,2
0.4312,0.4586,0.6082,3
0.7988,0.629,0.07200000000000001,3
0.13190000000000002,0.12840000000000001,1.0,3
0.5607,0.3282,0.509,3
0.8972,0.2946,0.29969999999999997,3
0.039599999999999996,0.8658,0.641,2
0.4038,0.14600000000000002,0.907,2
0.23820000000000002,0.8899,0.3991,1
0.1026,0.3326,1.0,3
0.6093999999999999,0.4941,0.4206,1
0.47009999999999996,0.4385,0.5986,1
0.3702,0.1026,1.0,1
0.9499,0.4366,0.1256,0
0.42510000000000003,0.0576,0.9615,0
0.5701,0.1362,0.855,2
0.6087,0.718,0.20140000000000002,3
0.5917,0.2913,0.6071,0
0.0963,0.6551,0.8066,3
0.8072,0.0324,0.6999,0
0.44630000000000003,0.8483,0.2031,0
0.0048000000000000004,0.3246,1.0,2
0.9378,0.0282,0.4515,2
0.8373,0.21439999999999998,0.41969999999999996,3
0.0814,0.06559999999999999,1.0,1
0.2814,0.6671,0.6452,1
0.9231,0.23020000000000002,0.2944,1
0.5132,0.22660000000000002,0.8025,0
0.2516,0.3731,0.8339,3
0.06559999999999999,0.4992,0.9437,2
0.0655,0.5451,0.8471,2
0.9227,0.217,0.4113,1
0.1593,0.8972,0.38780000000000003,1
0.6005,0.0936,0.8035,1
0.471,0.6307,0.3791,0
0.3184,0.3546,0.8479,1
0.1572,0.9092,0.4051,1
0.026099999999999998,0.9337,0.47050000000000003,2
0.0309,0.14989999999999998,1.0,3
0.6339,0.4487,0.3691,2
0.1637,0.15139999999999998,1.0,1
0.0644,0.7476,0.7901,1
0.0865,0.7103,0.7075,3
0.2723,0.0291,1.0,2
0.7484999999999999,0.0694,0.6792,1
0.9959,0.14750000000000002,0.3782,0
0.5273,0.8775999999999999,0.0511,1
0.172,0.7484,0.6228,0
0.8485,0.0637,0.5602,0
0.16010000000000002,0.39790000000000003,0.9133,0
0.6331,0.3751,0.49319999999999997,0
0.5926,0.4569,0.4162,0
0.36319999999999997,0.3308,0.8333,2
0.5958,0.14229999999999998,0.7589,2
0.2736,0.2,1.0,3
0.6849000000000001,0.499,0.3069,0
0.9728,0.3942,0.1174,0
0.421,0.3086,0.7629,1
0.0195,0.2623,1.0,0
0.5617,0.6839999999999999,0.2479,3
0.2833,0.5304,0.7802,3
0.8429,0.5527,0.088,2
0.0854,0.4535,1.0,0
0.24080000000000001,0.9444,0.2202,0
0.6583,0.546,0.2738,0
0.057499999999999996,0.1121,1.0,0
0.6890000000000001,0.5977,0.1856,1
0.8257,0.16010000000000002,0.6513,1
0.29300000000000004,0.3659,0.7821,2
0.8311,0.3857,0.3423,1
0.4843,0.8906000000000001,0.0619,3
0.8025,0.0427,0.6777,3
0.3901,0.6109,0.3902,2
0.5302,0.5424,0.4733,2
0.8227,0.6418,0.0426,1
0.9462,0.0889,0.3653,3
0.2511,0.1095,1.0,2
0.8095,0.1422,0.5819,2
0.5336,0.038099999999999995,0.8907,3
0.41910000000000003,0.6827,0.29059999999999997,3
0.2829,0.3291,0.9375,3
0.937,0.13790000000000002,0.42469999999999997,3
0.9014,0.4245,0.1639,3
0.5384,0.2197,0.7624,1
0.5451,0.29259999999999997,0.6772,2
0.8146,0.5605,0.0998,3
0.9367,0.5215,0.0985,1
0.9659,0.1421,0.2676,2
0.2006,0.3605,0.9389,0
0.8924,0.1542,0.4047,1
0.7523,0.1774,0.5508,1
0.8013,0.6011,0.1318,3
0.7282,0.4827,0.24780000000000002,0
0.1889,0.4064,0.9037,1
0.8423,0.1518,0.5143,3
0.5277000000000001,0.3062,0.6234999999999999,0
0.0154,0.0001,1.0,1
0.18480000000000002,0.1177,1.0,1
0.87,0.4611,0.1679,1
0.5326,0.6007,0.29200000000000004,3
0.15589999999999998,0.7294,0.5541,2
0.5376,0.2148,0.7803,0
0.7372,0.12179999999999999,0.6101,2
0.0078000000000000005,0.4774,0.9987,0
0.1018,0.1537,1.0,2
0.2152,0.2476,1.0,3
0.4003,0.653,0.43779999999999997,3
0.0901,0.7982,0.5941,1
0.6607000000000001,0.5509999999999999,0.3187,2
0.9755,0.3104,0.2051,2
0.8385,0.1266,0.4798,0
0.788,0.4435,0.3067,1
0.7896,0.4495,0.2602,1
0.5842,0.35150000000000003,0.66,3
0.9393,0.5166999999999999,0.0747,2
0.6436999999999999,0.6617,0.1901,3
0.0676,0.0385,1.0,2
0.03,0.4639,1.0,0
0.8281000000000001,0.306,0.3357,1
0.21039999999999998,0.2576,0.9682,2
0.0039,0.9907,0.49829999999999997,1
0.4839,0.9126,0.0922,2
0.983,0.2434,0.2682,1
0.9895,0.1105,0.449,1
0.6065,0.6434,0.1941,3
0.6633,0.3326,0.5367999999999999,1
0.9763999999999999,0.1587,0.2989,1
0.6859,0.1122,0.6633,0
0.0264,0.7341,0.7907,2
0.6103000000000001,0.3628,0.5445,2
0.3722,0.1835,0.8781,3
0.4653,0.3674,0.6399,0
0.2798,0.5765,0.6802,2
0.7382,0.4637,0.28259999999999996,1
0.7873,0.5777,0.1191,0
0.4638,0.8277,0.21960000000000002,1
0.3197,0.7548,0.3981,1
0.6124,0.13590000000000002,0.7081999999999999,3
0.547,0.44730000000000003,0.4481,2
0.057800000000000004,0.31379999999999997,1.0,3
0.2054,0.3899,0.8716,1
0.6061,0.36260000000000003,0.49260000000000004,2
0.9431,0.17270000000000002,0.3581,0
0.21839999999999998,0.5123,0.7365,2
0.8576,0.5358,0.092,1
0.9527,0.046700000000000005,0.39890000000000003,2
0.1849,0.6853,0.637,2
0.1502,0.8288,0.4696,0
0.4295,0.09129999999999999,0.887,2
0.8837,0.4476,0.1169,3
0.3381,0.18330000000000002,0.979,2
0.9601,0.3033,0.3469,0
0.2815,0.6971,0.4667,2
0.3506,0.546,0.5804,0
0.7157,0.3808,0.4397,1
0.6925,0.7,0.13440000000000002,1
0.4718,0.3352,0.668,1
0.172,0.3411,1.0,3
0.2288,0.6346,0.6139,2
0.9882,0.2532,0.219,3
0.30069999999999997,0.5599000000000001,0.6439,1
0.9057999999999999,0.4494,0.15999999999999998,1
0.14429999999999998,0.7312,0.64,3
0.495,0.8732,0.1855,0
0.396,0.1782,0.9334,3
0.1196,0.377,1.0,3
0.8976,0.0097,0.6586,1
0.9508,0.3191,0.1049,0
0.5748,0.4431,0.48260000000000003,2
0.4887,0.4971,0.4895,3
0.2657,0.4986,0.7409,3
0.7709,0.472,0.2576,3
0.5071,0.7655,0.1965,1
0.7316,0.4542,0.3135,3
0.6158,0.7875,0.0274,1
0.8896999999999999,0.3235,0.3326,2
0.3482,0.7582,0.519,1
0.2143,0.7151,0.5607,3
0.2736,0.4001,0.8069,2
0.6721,0.0274,0.7254,0
0.6372,0.7947,0.0361,3
0.9115,0.4312,0.1496,1
0.3624,0.2316,0.9145,0
0.058800000000000005,0.7083,0.7557,1
0.6824,0.8254,0.0291,1
0.4913,0.7641,0.2868,1
0.4147,0.5952999999999999,0.4864,2
0.0045000000000000005,0.4905,0.9366,2
0.419,0.7328,0.3599,0
0.28300000000000003,0.6987,0.5007,0
0.0097,0.4424,1.0,1
0.2871,0.2021,1.0,2
0.5815,0.3853,0.5253,2
0.06459999999999999,0.9265,0.46040000000000003,0
0.1972,0.6814,0.6637,2
0.8982,0.4821,0.0964,1
0.879,0.2208,0.3317,3
0.32030000000000003,0.9653,0.2625,3
0.6603,0.6698999999999999,0.1706,1
0.0658,0.1911,1.0,1
0.6718999999999999,0.661,0.1548,2
0.21339999999999998,0.8244,0.4612,0
0.3123,0.0721,1.0,0
0.9646,0.18209999999999998,0.4181,3
0.6128,0.1086,0.794,3
0.48160000000000003,0.4065,0.6793,1
0.33399999999999996,0.6837,0.5509999999999999,1
0.5726,0.0545,0.8415,0
0.0229,0.2586,1.0,1
0.039599999999999996,0.36860000000000004,1.0,0
0.193,0.36060000000000003,0.9727,0
0.6677,0.3191,0.5583,0
0.7263999999999999,0.3294,0.4984,1
0.5246,0.26890000000000003,0.5762,0
0.7567,0.4502,0.24559999999999998,1
0.41100000000000003,0.11610000000000001,0.9759,2
0.0774,0.4531,0.9843999999999999,2
0.9953,0.0225,0.47909999999999997,3
0.39390000000000003,0.4062,0.7986,0
0.5461,0.7555000000000001,0.1553,2
0.6986,0.8039000000000001,0.1013,0
0.09709999999999999,0.6975,0.6872,1
0.7849,0.3448,0.4586,0
0.859,0.4645,0.1382,2
0.9012,0.1884,0.3865,1
0.1405,0.015099999999999999,1.0,2
0.1768,0.618,0.6737,3
0.3499,0.0068000000000000005,1.0,0
0.8101,0.0116,0.731,1
0.5209,0.1593,0.8034,0
0.2222,0.41600000000000004,0.8583000000000001,1
0.3617,0.22139999999999999,0.9626,3
0.5133,0.0167,0.9299999999999999,0
0.0252,0.3096,1.0,1
0.5642,0.5577,0.4203,2
0.5184,0.7677,0.22660000000000002,3
0.7587,0.1132,0.5366,2
0.5022,0.5284,0.4908,0
0.6756,0.7083,0.1231,3
0.8376,0.1805,0.4405,3
0.8712,0.0745,0.5509999999999999,0
0.3144,0.8882,0.2996,0
0.6942,0.4236,0.42610000000000003,3
0.172,0.9623,0.3331,1
0.4363,0.3613,0.6425,0
0.9294,0.2627,0.39139999999999997,0
0.394,0.6652,0.49260000000000004,3
0.44220000000000004,0.1547,0.9333,2
0.581,0.7921,0.1568,0
0.4596,0.040999999999999995,1.0,3
0.6198,0.8775,0.096,1
0.3578,0.8515,0.3426,0
0.6718,0.012400000000000001,0.862,0
0.4929,0.3865,0.6022,1
0.8019000000000001,0.3762,0.38880000000000003,2
0.024,0.3796,1.0,1
0.4135,0.4112,0.7211,0
0.2136,0.29910000000000003,0.9601,1
0.0303,0.1537,1.0,1
0.26339999999999997,0.3407,0.8034,1
0.44430000000000003,0.1178,0.8418,1
0.6587000000000001,0.8853,0.0010999999999999998,2
0.0993,0.6387,0.687,1
0.0202,0.9529,0.4767,1
0.0175,0.44220000000000004,1.0,3
0.9285,0.4278,0.1189,3
0.0942,0.43279999999999996,1.0,0
0.12719999999999998,0.8736,0.45840000000000003,1
0.2027,0.086,1.0,3
0.8991,0.1421,0.5228,3
0.5742,0.494,0.5082,1
0.6101,0.3655,0.5027,3
0.3862,0.4138,0.6708000000000001,3
0.20679999999999998,0.47,0.7815,0
0.7014,0.5658,0.1663,0
0.053500000000000006,0.5513,0.9241,0
0.0361,0.5857,0.8684000000000001,1
0.62,0.4802,0.45799999999999996,3
0.7773,0.1424,0.4776,2
0.6924,0.0131,0.7307,1
0.08510000000000001,0.9856,0.3517,2
0.5337000000000001,0.7933,0.1759,3
0.0233,0.9922,0.5414,1
0.7337,0.5942000000000001,0.29669999999999996,2
0.7782,0.22649999999999998,0.5041,1
0.5476,0.21339999999999998,0.7031000000000001,3
0.9611000000000001,0.0126,0.5045999999999999,3
0.4905,0.8357,0.1609,1
0.4215,0.8401,0.22899999999999998,0
0.6385,0.6113999999999999,0.2975,0
0.1805,0.1886,1.0,2
0.7258,0.3856,0.3599,1
0.2108,0.3291,0.9503,2
0.6214,0.4782,0.4102,3
0.12279999999999999,0.6413,0.731,2
0.0063,0.46040000000000003,1.0,1
0.5491,0.3059,0.6323,3
0.7841,0.3638,0.3494,2
0.9125,0.3056,0.2723,3
0.8314,0.5309,0.2415,2
0.16949999999999998,0.2017,1.0,1
0.5755,0.9126,0.001,0
0.4626,0.263,0.7649,2
0.6429,0.5589,0.3089,1
0.6694,0.1446,0.6651,0
0.7067,0.3369,0.4475,2
0.1065,0.4268,1.0,1
0.2208,0.8955,0.41600000000000004,1
0.2329,0.0834,1.0,2
0.43779999999999997,0.5043,0.6037,3
0.105,0.7785,0.5939,2
0.8546,0.361,0.23859999999999998,0
0.035,0.8435,0.6482,3
0.1634,0.5922000000000001,0.652,3
0.4988,0.22139999999999999,0.7798,3
0.7544,0.329,0.3627,0
0.6434,0.0673,0.7919,2
0.2219,0.54,0.6675,2
0.2811,0.8082,0.41700000000000004,1
0.3892,0.7895,0.3599,2
0.7394000000000001,0.7545,0.0191,3
0.9739,0.19069999999999998,0.2632,3
0.35609999999999997,0.8942,0.19940000000000002,3
0.45089999999999997,0.4497,0.6269,1
0.3256,0.18880000000000002,0.9369000000000001,3
0.8722,0.034199999999999994,0.5653,1
0.3929,0.7717,0.4595,3
0.8636,0.29059999999999997,0.2333,2
0.199,0.905,0.4454,3
0.7015,0.21789999999999998,0.5482,2
0.3802,0.7406,0.446,0
0.527,0.5603,0.3891,1
0.19519999999999998,0.1347,1.0,2
0.675,0.7676000000000001,0.060200000000000004,2
0.6104,0.7321,0.137,2
0.7866,0.2539,0.4815,2
0.9006,0.4646,0.1521,1
0.434,0.5315,0.4561,3
0.7195,0.6375,0.1004,0
0.3372,0.44489999999999996,0.7165,3
0.37,0.1255,1.0,2
0.25070000000000003,0.994,0.33299999999999996,2
0.7008,0.7255,0.0884,3
0.6213,0.724,0.1148,1
0.0785,0.0033,1.0,2
0.9075,0.2432,0.3164,2
0.9443,0.14200000000000002,0.4145,1
0.4315,0.2239,0.899,0
0.8309,0.6032,0.0727,1
0.4918,0.0087,0.9512,2
0.5479,0.4551,0.4471,3
0.1158,0.8091,0.5401,0
0.7231,0.8210999999999999,0.0182,2
0.1552,0.5734,0.7581,2
0.030699999999999998,0.2727,1.0,1
0.4647,0.0311,0.9735,1
0.431,0.11449999999999999,1.0,0
0.8766,0.3197,0.28359999999999996,0
0.758,0.6517999999999999,0.0958,3
0.0636,0.5758,0.8233,3
0.9198999999999999,0.2692,0.3286,2
0.26380000000000003,0.4218,0.8036,3
0.29259999999999997,0.4001,0.7892,0
0.8306,0.3022,0.3843,0
0.5799,0.31079999999999997,0.7098,2
0.3205,0.1406,1.0,2
0.311,0.8705,0.3444,3
0.6512,0.606,0.20190000000000002,3
0.3981,0.3873,0.7926,1
0.3321,0.1812,0.9506,3
0.9268,0.5108,0.07680000000000001,2
0.15150000000000002,0.668,0.7152000000000001,0
0.6338,0.1031,0.8451,1
0.6950000000000001,0.24159999999999998,0.5558,1
0.2345,0.7212000000000001,0.5275,1
0.39790000000000003,0.2062,0.9311,3
0.9424,0.2349,0.2519,0
0.5738,0.034699999999999995,0.9041,3
0.8907,0.1136,0.49770000000000003,0
0.7253000000000001,0.118,0.7,1
0.19669999999999999,0.7273000000000001,0.6244000000000001,1
0.39239999999999997,0.7766,0.36619999999999997,3
0.034,0.6504,0.914,1
