C1,C2,C3,P
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.1628,0.3821,0
0.0,0.0465,0.37670000000000003,0
0.09090000000000001,0.0233,0.3609,0
0.0,0.0,0.3597,0
0.0,0.0,0.8283,0
0.0,0.0465,0.19290000000000002,0
0.0,0.0698,0.2884,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3349,0
0.09090000000000001,0.1163,0.39239999999999997,0
0.0,0.0,0.3603,0
0.0,0.1163,0.3609,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.1163,0.3603,0
0.0,0.1163,0.3476,0
0.0,0.0465,0.3603,0
0.0,0.2326,0.41659999999999997,0
0.0,0.2558,0.3603,0
0.0,0.5349,0.3603,0
0.0,0.1628,0.3609,0
0.09090000000000001,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.20929999999999999,0.3603,0
0.0,0.1163,0.3603,0
0.0,0.2326,0.3603,0
0.0,0.0698,0.3609,0
0.0,0.0,0.3603,0
0.0,0.093,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.6512,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.2326,0.2158,0
0.0,0.0465,0.3452,0
0.0,0.0698,0.34950000000000003,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3428,0
0.0,0.0,0.3603,0
0.09090000000000001,0.0698,0.3609,0
0.0,0.0465,0.3609,0
0.0,0.1395,0.3609,0
0.0,0.093,0.3609,0
0.0,0.0233,0.3482,0
0.0,0.0,0.3603,0
0.0,0.2558,0.19890000000000002,0
0.0,0.41859999999999997,0.3325,0
0.0,0.093,0.3452,0
0.0,0.186,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0465,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.1163,0.3603,0
0.0,0.0465,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3609,0
0.0,0.0465,0.3603,0
0.0,0.1628,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3591,0
0.0,0.0,0.3603,0
0.0,0.093,0.5012,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.09090000000000001,0.0698,0.3603,0
0.0,0.0698,0.3513,0
0.09090000000000001,0.2326,0.3204,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.2999,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.33740000000000003,0
0.0,0.0,0.3603,0
0.0,0.1628,0.3688,0
0.09090000000000001,0.1163,0.3609,0
0.0,0.186,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.1163,0.3603,0
0.0,0.0233,0.3301,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3482,0
0.0,0.0465,0.3573,0
0.0,0.20929999999999999,0.3603,0
0.0,0.0233,0.3392,0
0.0,0.2326,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0465,0.3482,0
0.0,0.0,0.3603,0
0.0,0.0465,0.3585,0
0.0,0.0698,0.3603,0
0.0,0.0698,0.3247,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.3023,0.3065,0
0.0,0.0465,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0233,0.30469999999999997,0
0.0,0.0,0.3603,0
0.0,0.0465,0.2539,0
0.09090000000000001,0.1628,0.3603,0
0.0,0.0,0.3609,0
0.0,0.186,0.3603,0
0.0,0.1628,0.3603,0
0.0,0.0465,0.3597,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.6279,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0465,0.3126,0
0.0,0.1628,0.35309999999999997,0
0.0,0.0233,0.3609,0
0.0,0.0233,0.3579,0
0.0,0.0233,0.3597,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3476,0
0.0,0.0233,0.3597,0
0.0,0.0,0.3597,0
0.0,0.1163,0.3603,0
0.0,0.0,0.3597,0
0.0,0.1163,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3482,0
0.0,0.0465,0.3609,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.093,0.3549,0
0.0,0.0,0.3603,0
0.0,0.0233,0.347,0
0.09090000000000001,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.1395,0.3241,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0465,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.1395,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.20929999999999999,0.3603,0
0.0,0.093,0.3452,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3416,0
0.0,0.0233,0.3603,0
0.0,0.20929999999999999,0.4117,0
0.0,0.0,0.3603,0
0.0,0.1163,0.5272,0
0.09090000000000001,0.0465,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0698,0.347,0
0.0,0.0,0.3609,0
0.09090000000000001,0.0698,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.1163,0.2975,0
0.0,0.20929999999999999,0.3609,0
0.0,0.0,0.3609,0
0.09090000000000001,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.1163,0.2944,0
0.09090000000000001,0.0465,0.3603,0
0.0,0.2326,0.3609,0
0.0,0.1395,0.3603,0
0.0,0.1395,0.33740000000000003,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.1628,0.3089,0
0.0,0.0,0.3609,0
0.0,0.0465,0.3567,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3247,0
0.0,0.0465,0.3603,0
0.0,0.0698,0.4897,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.186,0.451,0
0.0,0.1628,0.4099,0
0.36360000000000003,0.093,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.3488,0.3416,0
0.09090000000000001,0.1163,0.3603,0
0.0,0.093,0.3609,0
0.0,0.0,0.3603,0
0.0,0.093,0.32589999999999997,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.20929999999999999,0.34950000000000003,0
0.0,0.0233,0.3482,0
0.18180000000000002,0.20929999999999999,0.42869999999999997,0
0.0,0.1395,0.503,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.1395,0.3603,0
0.0,0.0233,0.1457,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.4305,0
0.0,0.0465,0.3603,0
0.09090000000000001,0.1163,0.29869999999999997,0
0.0,0.0465,0.3603,0
0.0,0.0465,0.3349,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.20929999999999999,0.3603,0
0.0,0.0465,0.3597,0
0.0,0.0465,0.3603,0
0.0,0.0,0.3609,0
0.0,0.20929999999999999,0.3609,0
0.0,0.0465,0.3603,0
0.0,0.0698,0.3543,0
0.0,0.093,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3301,0
0.0,0.1628,0.3603,0
0.18180000000000002,0.3256,0.3609,0
0.0,0.0465,0.3609,0
0.0,0.1395,0.3603,0
0.0,0.0,0.3573,0
0.0,0.4884,0.3603,0
0.0,0.0233,0.33799999999999997,0
0.0,0.0233,0.3603,0
0.0,0.2558,0.3603,0
0.0,0.0465,0.347,0
0.0,0.5349,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.6977,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.186,0.4516,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.20929999999999999,0.3603,0
0.0,0.1628,0.35009999999999997,0
0.09090000000000001,0.0698,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0465,0.3609,0
0.0,0.1163,0.3585,0
0.0,0.0465,0.3392,0
0.0,0.1163,0.3603,0
0.0,0.0465,0.33799999999999997,0
0.0,0.3953,0.3458,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.1395,0.3603,0
0.0,0.0,0.3609,0
0.0,0.3023,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0698,0.3579,0
0.0,0.0465,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.1395,0.3603,0
0.0,0.1628,0.3827,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3845,0
0.0,0.0465,0.3603,0
0.0,0.0,0.3609,0
0.0,0.3721,0.3585,0
0.0,0.0,0.3603,0
0.0,0.0698,0.3295,0
0.0,0.0,0.3609,0
0.0,0.0465,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3609,0
0.0,0.0698,0.3585,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3513,0
0.0,0.2326,0.3603,0
0.09090000000000001,0.0698,0.3603,0
0.0,0.0233,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.20929999999999999,0.3603,0
0.0,0.0465,0.35309999999999997,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.093,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.1163,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3609,0
0.09090000000000001,0.0698,0.3609,0
0.0,0.0698,0.3603,0
0.0,0.2791,0.3603,0
0.0,0.0698,0.3597,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.09090000000000001,0.0465,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.093,0.3609,0
0.0,0.0233,0.3337,0
0.0,0.0698,0.3065,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3331,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3609,0
0.0,0.0,0.3603,0
0.0,0.186,0.4589,0
0.0,0.0698,0.3356,0
0.0,0.0,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.093,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.1628,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0465,0.3362,0
0.0,0.0233,0.3603,0
0.2727,0.1395,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.2326,0.3609,0
0.0,0.2791,0.32589999999999997,0
0.0,0.093,0.3609,0
0.0,0.0,0.3603,0
0.0,0.2558,0.2842,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3579,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.20929999999999999,0.3464,0
0.0,0.0,0.3603,0
0.0,0.0465,0.33740000000000003,0
0.0,0.0,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0465,0.3458,0
0.0,0.0233,0.3609,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3585,0
0.0,0.0233,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.093,0.29810000000000003,0
0.0,0.0233,0.3603,0
0.0,0.0698,0.3591,0
0.0,0.0,0.3603,0
0.0,0.1163,0.4117,0
0.0,0.0698,0.3603,0
0.0,0.0233,0.3609,0
0.0,0.0465,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0465,0.3591,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3591,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.09090000000000001,0.0698,0.2884,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0698,0.3609,0
0.0,0.0233,0.3603,0
0.18180000000000002,0.0698,0.3609,0
0.0,0.0,0.3597,0
0.0,0.0465,0.3603,0
0.0,0.093,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0698,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3567,0
0.09090000000000001,0.0465,0.3603,0
0.2727,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0698,0.3603,0
0.0,0.0,0.3603,0
0.0,0.093,0.3609,0
0.0,0.0698,0.3609,0
0.0,0.0233,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3597,0
0.0,0.0698,0.3609,0
0.0,0.0,0.3609,0
0.0,0.0,0.3585,0
0.0,0.0698,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.0698,0.3609,0
0.0,0.3256,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3591,0
0.0,0.0698,0.3446,0
0.0,0.0698,0.7363999999999999,0
0.0,0.1163,0.3603,0
0.0,0.1395,0.3603,0
0.0,0.0,0.3603,0
0.0,0.093,0.3609,0
0.0,0.093,0.3603,0
0.0,0.0233,0.3609,0
0.0,0.0465,0.3603,0
0.0,0.0233,0.3609,0
0.18180000000000002,0.093,0.3603,0
0.0,0.1163,0.25939999999999996,0
0.0,0.1395,0.3609,0
0.0,0.0233,0.3192,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0465,0.3603,0
0.0,0.2326,0.5387,0
0.0,0.0233,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3597,0
0.0,0.0,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.0,0.3609,0
0.0,0.1395,0.3603,0
0.0,0.0233,0.3597,0
0.0,0.1628,0.3482,0
0.0,0.0465,0.3603,0
0.0,0.1395,0.3603,0
0.09090000000000001,0.3023,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3851,0
0.0,0.0,0.3603,0
0.0,0.1395,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.09090000000000001,0.1628,0.2854,0
0.0,0.0,0.3609,0
0.0,0.0698,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.093,0.3609,0
0.0,0.0233,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.1628,0.3603,0
0.0,0.0465,0.3029,0
0.0,0.0,0.3603,0
0.0,0.2326,0.4353,0
0.0,0.0465,0.3446,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.093,0.4123,0
0.0,0.41859999999999997,0.39,0
0.0,0.0465,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0465,0.3609,0
0.0,0.0465,0.3603,0
0.0,0.0233,0.26180000000000003,0
0.0,0.0233,0.3603,0
0.0,0.1628,0.5611,0
0.0,0.0465,0.5218,0
0.0,0.0465,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.1395,0.3603,0
0.0,0.093,0.3603,0
0.0,0.0,0.3603,0
0.0,0.093,0.3603,0
0.0,0.0233,0.3362,0
0.0,0.0233,0.3482,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3579,0
0.0,0.0,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.0698,0.3609,0
0.0,0.0,0.3591,0
0.0,0.0698,0.3609,0
0.0,0.0233,0.35250000000000004,0
0.0,0.0233,0.3464,0
0.0,0.0,0.3603,0
0.0,0.1628,0.3609,0
0.0,0.0465,0.3603,0
0.0,0.0,0.3597,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3591,0
0.0,0.0465,0.3603,0
0.0,0.0698,0.2969,0
0.0,0.0465,0.3603,0
0.0,0.20929999999999999,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0465,0.3247,0
0.0,0.0,0.3603,0
0.0,0.1628,0.3609,0
0.0,0.0465,0.3603,0
0.0,0.0465,0.3609,0
0.0,0.0,0.3603,0
0.0,0.2326,0.3603,0
0.0,0.0,0.3585,0
0.0,0.0,0.3609,0
0.0,0.0698,0.3343,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.0465,0.3603,0
0.0,0.1163,0.3331,0
0.0,0.0233,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3591,0
0.09090000000000001,0.0233,0.3603,0
0.0,0.0465,0.3609,0
0.0,0.0233,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0465,0.3222,0
0.0,0.20929999999999999,0.3603,0
0.18180000000000002,0.0233,0.3603,0
0.0,0.0233,0.3591,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.093,0.3591,0
0.36360000000000003,0.1163,0.3603,0
0.0,0.0,0.3603,0
0.0,0.20929999999999999,0.3597,0
0.0,0.0233,0.35609999999999997,0
0.0,0.0233,0.3591,0
0.0,0.0465,0.3603,0
0.0,0.093,0.364,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.09090000000000001,0.0,0.3603,0
0.0,0.0,0.3597,0
0.0,0.1163,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0233,0.35250000000000004,0
0.0,0.0,0.3603,0
0.0,0.1163,0.4486,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3597,0
0.0,0.0,0.3591,0
0.0,0.0,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.1163,0.3603,0
0.0,0.093,0.35009999999999997,0
0.0,0.1163,0.3537,0
0.0,0.0,0.3609,0
0.0,0.3721,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3609,0
0.0,0.093,0.3609,0
0.0,0.093,0.3609,0
0.0,0.0,0.3603,0
0.0,0.3023,0.3603,0
0.0,0.0233,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3591,0
0.0,0.0233,0.3603,0
0.09090000000000001,0.0,0.3603,0
0.18180000000000002,0.093,0.3549,0
0.0,0.8371999999999999,0.3567,0
0.0,0.0698,0.3609,0
0.0,0.0,0.3609,0
0.0,0.0,0.3591,0
0.0,0.0,0.3585,0
0.09090000000000001,0.0233,0.3482,0
0.0,0.0465,0.3603,0
0.0,0.0233,0.3446,0
0.0,0.41859999999999997,0.1397,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.532,0
0.0,0.0,0.3603,0
0.09090000000000001,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3609,0
0.0,0.0233,0.33799999999999997,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3597,0
0.0,0.20929999999999999,0.3609,0
0.0,0.1628,0.3567,0
0.0,0.093,0.3603,0
0.0,0.0698,0.3567,0
0.0,0.0465,0.3603,0
0.0,0.0465,0.3519,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.347,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.1163,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.1395,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3458,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.6197,0
0.0,0.0,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0,0.3603,0
0.0,0.1163,0.33799999999999997,0
0.0,0.0233,0.3519,0
0.0,0.0233,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3609,0
0.09090000000000001,0.0465,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.0,0.093,0.3603,0
0.0,0.186,0.35250000000000004,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.09090000000000001,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3609,0
0.0,0.1163,0.3609,0
0.0,0.0,0.3603,0
0.0,0.0465,0.3603,0
0.0,0.0233,0.3609,0
0.0,0.0233,0.4933,0
0.0,0.0465,0.3603,0
0.0,0.0,0.3603,0
0.0,0.093,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.1628,0.3603,0
0.0,0.0233,0.3114,0
0.0,0.0233,0.3609,0
0.0,0.0,0.3597,0
0.0,0.1163,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.6047,0.3053,0
0.0,0.186,0.3609,0
0.0,0.0465,0.3247,0
0.0,0.0,0.3609,0
0.0,0.0,0.3603,0
0.09090000000000001,0.0,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0233,0.33740000000000003,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3603,0
0.0,0.1395,0.3845,0
0.09090000000000001,0.2558,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0698,0.3609,0
0.0,0.0233,0.3603,0
0.0,0.093,0.3603,0
0.0,0.0698,0.3603,0
0.0,0.0233,0.3362,0
0.0,0.186,0.3398,0
0.0,0.0233,0.3186,0
0.0,0.0233,0.30169999999999997,0
0.09090000000000001,0.20929999999999999,0.3603,0
0.0,0.0,0.3597,0
0.0,0.0,0.3609,0
0.0,0.1628,0.3603,0
0.0,0.0,0.3609,0
0.0,0.0233,0.7926,0
0.0,0.0,0.3603,0
0.0,0.0,0.3603,0
0.0,0.0233,0.3603,0
0.0,0.0,0.3591,0
0.0,0.0233,0.3603,0
0.0,0.1395,0.3597,0
0.0,0.20929999999999999,0.2703,0
0.0,0.0465,0.3609,0
0.0,0.1163,0.3603,0
