C1,C2,C3,P
0.0633,0.7123,0.5561,0
0.4121,0.9882,0.46040000000000003,1
0.6998,0.6871,0.535,1
0.576,0.5423,0.601,1
0.3718,0.8978,0.24559999999999998,1
0.4124,0.5702,0.2901,1
0.8321000000000001,0.2679,0.2619,0
0.4933,0.066,0.1095,1
0.23299999999999998,0.6174999999999999,0.7036,1
0.2589,0.8032,0.12819999999999998,0
0.40490000000000004,0.8084,0.1613,1
0.443,0.6910000000000001,0.0291,0
0.5428999999999999,0.5081,0.9134,1
0.43879999999999997,0.864,0.8334,0
0.666,0.8722,0.9146,0
0.1512,0.0923,0.6748000000000001,0
0.1311,0.8959,0.3155,0
0.0706,0.5814,0.2138,1
0.6933,0.307,0.8049999999999999,1
0.8787,0.7438,0.5773,0
0.8673,0.8455,0.6466000000000001,1
0.09770000000000001,0.6238,0.804,1
0.9303,0.44489999999999996,0.1026,1
0.9426,0.8508,0.13590000000000002,1
0.8418,0.6832,0.5529,1
0.9817,0.3488,0.7534,1
0.20989999999999998,0.4223,0.8543000000000001,0
0.0214,0.2549,0.5324,1
0.6275,0.7739,0.6277,1
0.7903,0.1125,0.8872,1
0.7734,0.8572,0.4797,0
0.7741,0.28559999999999997,0.2917,0
0.19790000000000002,0.297,0.47650000000000003,1
0.314,0.4048,0.5905,1
0.41559999999999997,0.8673,0.0469,1
0.043800000000000006,0.7625,0.435,0
0.4903,0.5333,0.9583,0
0.4565,0.9637,0.3852,1
0.4631,0.036500000000000005,0.3326,0
0.8683,0.9457,0.7028,0
0.24059999999999998,0.1985,0.8619,1
0.6956,0.1694,0.8548,1
0.18669999999999998,0.061399999999999996,0.9182,0
0.3104,0.191,0.2895,0
0.9986,0.2484,0.849,0
0.4274,0.4577,0.7105,0
0.5003,0.3006,0.3407,0
0.009000000000000001,0.828,0.36660000000000004,0
0.8769,0.2737,0.6086,1
0.7644,0.2182,0.19440000000000002,1
0.3736,0.6549,0.20190000000000002,0
0.429,0.4375,0.0582,0
0.8701,0.6661,0.3062,1
0.1101,0.9279999999999999,0.9395,1
0.41000000000000003,0.21339999999999998,0.6991,0
0.2841,0.29300000000000004,0.6332,0
0.5479,0.5873,0.7473,1
0.0689,0.9568,0.7272,0
0.082,0.969,0.1068,1
0.0906,0.44,0.3802,0
0.7111000000000001,0.9376,0.2908,0
0.942,0.17470000000000002,0.0285,1
0.388,0.9453,0.7142999999999999,0
0.46140000000000003,0.3365,0.826,1
0.5859,0.89,0.7036,1
0.9197,0.8902,0.6314,1
0.3578,0.0677,0.7922,1
0.6259,0.45699999999999996,0.7497,1
0.2929,0.6228,0.5277000000000001,0
0.798,0.6979,0.2379,1
0.2031,0.578,0.5566,1
0.9008,0.9858,0.438,1
0.4017,0.0106,0.478,1
0.5459,0.0493,0.4752,1
0.7297,0.2353,0.3574,1
0.9619,0.0746,0.1512,1
0.1739,0.6794,0.193,1
0.749,0.08310000000000001,0.9715,0
0.31820000000000004,0.7075,0.516,1
0.8976,0.9166,0.14629999999999999,0
0.6982,0.829,0.7478,1
0.9929,0.8301000000000001,0.7787999999999999,0
0.6673,0.6651,0.2486,1
0.13890000000000002,0.5826,0.3795,0
0.17570000000000002,0.9994000000000001,0.5988,1
0.7565,0.9919,0.6169,1
0.0997,0.0896,0.8683,0
0.5569999999999999,0.562,0.22560000000000002,0
0.5564,0.8160000000000001,0.5844,1
0.7357,0.2932,0.9184,0
0.4737,0.1577,0.1658,1
0.7343999999999999,0.8276,0.9747,1
0.046,0.0776,0.7283,1
0.5387,0.9228000000000001,0.0717,1
0.2375,0.9274,0.3094,0
0.7289,0.9997,0.2552,0
0.48419999999999996,0.127,0.5116,1
0.9984,0.8528,0.3111,0
0.4214,0.5962000000000001,0.3278,0
0.4576,0.4699,0.8685,1
0.552,0.6354,0.0552,1
0.4693,0.2113,0.4587,1
0.09029999999999999,0.7257,0.8641,1
0.177,0.7643,0.2888,0
0.3522,0.9625,0.0054,1
0.2505,0.2652,0.8769,0
0.0906,0.8994,0.32189999999999996,1
0.8055,0.7229,0.4796,0
0.2609,0.48009999999999997,0.5038,0
0.957,0.6396,0.068,1
0.6113,0.4317,0.21350000000000002,1
0.019200000000000002,0.43579999999999997,0.9053,0
0.5748,0.3506,0.2592,1
0.301,0.8938,0.0393,0
0.846,0.0566,0.7246,0
0.0182,0.159,0.09720000000000001,0
0.3637,0.5591,0.6711,1
0.3163,0.5178,0.8196,1
0.7912,0.8434,0.5206999999999999,1
0.5616,0.4041,0.7734,0
0.9171,0.6664,0.09659999999999999,1
0.831,0.3976,0.0178,0
0.2239,0.7211,0.23809999999999998,0
0.6432,0.0074,0.9728,0
0.0963,0.0611,0.5452,1
0.6672,0.1866,0.5139,0
0.18009999999999998,0.9984,0.060899999999999996,1
0.9484,0.5995,0.5493,0
0.9268,0.0858,0.3254,0
0.0915,0.24330000000000002,0.8742,1
0.6705,0.6783,0.2354,0
0.8006,0.5604,0.5794,0
0.6013999999999999,0.5334,0.907,0
0.8985,0.5722,0.8288,1
0.0217,0.45699999999999996,0.2837,0
0.5708,0.2147,0.078,1
0.20350000000000001,0.7654,0.5757,1
0.8512,0.8003,0.6984,0
0.5902000000000001,0.3161,0.34909999999999997,0
0.7464999999999999,0.8342,0.013000000000000001,0
0.4586,0.3146,0.3988,1
0.1955,0.6967,0.435,1
0.8446,0.062,0.35050000000000003,0
0.9177,0.5246,0.9916,0
0.5204,0.8632,0.7591,1
0.5043,0.21660000000000001,0.4698,0
0.022600000000000002,0.0028,0.07830000000000001,0
0.5581,0.5096,0.491,0
0.5871999999999999,0.1367,0.8887,1
0.06709999999999999,0.9175,0.729,1
0.014499999999999999,0.8943,0.6987,0
0.5088,0.831,0.8898,0
0.21710000000000002,0.5458000000000001,0.7268,1
0.5402,0.8219,0.48819999999999997,0
0.4716,0.0231,0.3155,1
0.7038,0.3943,0.3538,1
0.7988999999999999,0.5185,0.2399,1
0.21189999999999998,0.13169999999999998,0.533,0
0.7513,0.7513,0.7867,1
0.7276,0.3262,0.3454,1
0.2703,0.8867,0.48319999999999996,1
0.3422,0.4294,0.8579,1
0.4572,0.44179999999999997,0.22410000000000002,1
0.9231,0.2143,0.893,1
0.9407,0.5628,0.9287,0
0.9322,0.2331,0.6793,0
0.4586,0.5496,0.8699,1
0.7671,0.2825,0.0077,0
0.0422,0.03,0.4409,0
0.5126999999999999,0.6434,0.3048,1
0.2532,0.9467,0.009600000000000001,0
0.22210000000000002,0.4485,0.7196,1
0.3285,0.9785,0.1226,0
0.1496,0.7641,0.6801,0
0.9049,0.5975,0.4487,1
0.5146999999999999,0.4236,0.0727,1
0.8797,0.19069999999999998,0.6705,0
0.6219,0.0949,0.6307,1
0.006699999999999999,0.3764,0.8455,1
0.8882,0.1701,0.2393,0
0.0239,0.5728,0.8513,1
0.38070000000000004,0.9442,0.6917,1
0.8238,0.6954,0.913,0
0.0373,0.6368,0.3552,0
0.5198,0.9695,0.9136,0
0.4471,0.44630000000000003,0.346,1
0.0196,0.2615,0.5156000000000001,1
0.2452,0.4569,0.12990000000000002,1
0.4531,0.10869999999999999,0.7588,1
0.315,0.0953,0.7028,1
0.8803,0.5038,0.8829,0
0.3785,0.32489999999999997,0.1328,0
0.6181,0.0934,0.28300000000000003,0
0.40700000000000003,0.0125,0.4809,0
0.3885,0.2973,0.238,0
0.4062,0.8662,0.5083,1
0.9062,0.28200000000000003,0.6345000000000001,0
0.8789,0.9142,0.3222,1
0.667,0.5692,0.8225,1
0.6491,0.6788,0.8346,0
0.6833,0.039900000000000005,0.07669999999999999,0
0.0012000000000000001,0.9503,0.2521,1
0.4713,0.2268,0.6241,1
0.5355,0.756,0.7365,0
0.5916,0.6593,0.4628,1
0.8901,0.0676,0.6984,0
0.4595,0.8156,0.6607000000000001,1
0.8841,0.9866,0.519,1
0.2545,0.0701,0.9761,1
0.6415,0.1637,0.1572,0
0.7575000000000001,0.13940000000000002,0.8201,1
0.1072,0.8585,0.5498000000000001,0
0.1426,0.7177,0.1291,1
0.5881,0.2022,0.9879,0
0.8674999999999999,0.19990000000000002,0.4193,1
0.845,0.7639,0.9273,1
0.3079,0.9842,0.0869,1
0.3048,0.3608,0.1825,0
0.6717,0.6909,0.5507,0
0.3368,0.48219999999999996,0.3886,1
0.8003,0.6488,0.1482,1
0.481,0.6751,0.38280000000000003,1
0.26639999999999997,0.5818,0.19569999999999999,1
0.8731,0.006699999999999999,0.7086,0
0.6238,0.4151,0.8153,1
0.9496,0.08560000000000001,0.1451,1
0.64,0.21200000000000002,0.0664,1
0.37629999999999997,0.0315,0.48460000000000003,1
0.9087000000000001,0.3282,0.8674,0
0.07100000000000001,0.11549999999999999,0.031,0
0.9932,0.6888,0.2974,1
0.048100000000000004,0.2314,0.1889,0
0.1782,0.7003,0.4454,1
0.6208,0.0214,0.7393,0
0.3891,0.1109,0.8601,0
0.992,0.1915,0.3906,0
0.8668,0.8096,0.5136000000000001,0
0.1127,0.3274,0.2133,1
0.7251,0.3463,0.8625,1
0.2655,0.1669,0.8057,1
0.5597,0.31620000000000004,0.5054,1
0.6167,0.43779999999999997,0.6298,1
0.9345,0.377,0.48,0
0.2913,0.1249,0.2486,1
0.2857,0.8797,0.2232,1
0.1143,0.0368,0.9005,1
0.2442,0.9093,0.938,0
0.4331,0.014700000000000001,0.0451,0
0.9305,0.518,0.5736,1
0.012,0.3136,0.9225,1
0.041800000000000004,0.3651,0.826,1
0.6362,0.3741,0.16720000000000002,1
0.7958000000000001,0.6061,0.8044,0
0.8254,0.5736,0.2847,1
0.9151,0.060200000000000004,0.7101,1
0.7886,0.0827,0.402,1
0.1733,0.2092,0.0809,0
0.2162,0.4326,0.5515,0
0.1186,0.3789,0.9595,0
0.1629,0.8489,0.621,1
0.7368,0.4226,0.4337,0
0.4475,0.7584,0.0732,1
0.6751,0.8412,0.4083,1
0.35760000000000003,0.3345,0.5381,1
0.5751999999999999,0.1632,0.9188000000000001,1
0.1063,0.5957,0.5493,0
0.512,0.8872,0.7067,1
0.3346,0.3133,0.8014,1
0.8506,0.1331,0.7869,1
0.2717,0.040999999999999995,0.2429,0
0.14700000000000002,0.9541999999999999,0.3134,0
0.8145,0.9745,0.4347,1
0.707,0.5373,0.25739999999999996,1
0.5962000000000001,0.044399999999999995,0.81,0
0.0458,0.4764,0.16620000000000001,0
0.677,0.1613,0.32489999999999997,0
0.0698,0.26180000000000003,0.24769999999999998,1
0.3826,0.302,0.5848,0
0.6439,0.0038,0.31379999999999997,1
0.4641,0.613,0.9272,1
0.053500000000000006,0.1545,0.9132,1
0.2975,0.22599999999999998,0.8221,0
0.3361,0.898,0.6673,0
0.2891,0.9881,0.6591,1
0.5717,0.4538,0.8212,1
0.9688,0.6943,0.714,1
0.33499999999999996,0.4608,0.5549,0
0.7399,0.8209,0.5682,0
0.44630000000000003,0.2842,0.8929,1
0.1933,0.16899999999999998,0.929,0
0.9716,0.7805,0.7464999999999999,1
0.8822,0.5326,0.0427,1
0.4275,0.11410000000000001,0.2084,1
0.6548,0.4555,0.2925,0
0.6878,0.7025,0.9207,0
0.5095000000000001,0.9948,0.2956,0
0.4355,0.6274,0.362,0
0.9736,0.9611000000000001,0.9778,1
0.037099999999999994,0.7617,0.3292,1
0.9816,0.9679,0.5663,0
0.43820000000000003,0.18519999999999998,0.1711,1
0.10830000000000001,0.7701,0.9926,0
0.488,0.5271,0.381,1
0.5931,0.40659999999999996,0.8762,1
0.4179,0.9016,0.2582,0
0.8848,0.1471,0.7372,1
0.6937,0.9498,0.5158,1
0.5205,0.2714,0.4337,0
0.1004,0.8868,0.8351,1
0.9883,0.5076,0.2393,0
0.27390000000000003,0.054599999999999996,0.6179,1
0.2323,0.1114,0.5653,1
0.6143,0.8345,0.08360000000000001,1
0.6111,0.2736,0.2036,1
0.6077,0.7458,0.17659999999999998,0
0.3785,0.5004,0.25270000000000004,0
0.09129999999999999,0.3903,0.9351,0
0.0742,0.9936,0.9881,1
0.8948,0.9067000000000001,0.8239,0
0.8005,0.0254,0.8528,1
0.8559,0.5047,0.0653,1
0.8476,0.324,0.8758,1
0.9440999999999999,0.1462,0.9584,0
0.4468,0.2354,0.4948,1
0.2026,0.7605999999999999,0.2146,0
0.1681,0.9095,0.7427,0
0.1251,0.008,0.13590000000000002,1
0.8144,0.9762,0.5735,0
0.6017,0.8150999999999999,0.8765000000000001,1
0.8263,0.3816,0.2504,1
0.4071,0.7108,0.3015,0
0.5639,0.2393,0.0276,0
0.28659999999999997,0.08549999999999999,0.2379,1
0.0736,0.9312,0.6728000000000001,1
0.828,0.2717,0.8338,1
0.2968,0.8512,0.0292,1
0.6658999999999999,0.45389999999999997,0.4541,0
0.1366,0.5606,0.19030000000000002,1
0.419,0.4024,0.6495,1
0.13240000000000002,0.5017,0.8552,0
0.5054,0.5105999999999999,0.7638,1
0.6421,0.8454,0.077,0
0.0701,0.8185,0.1904,1
0.7482,0.1471,0.1116,0
0.7807999999999999,0.9825,0.1375,1
0.7218,0.0334,0.4299,1
0.9842,0.5069,0.21689999999999998,1
0.4258,0.3131,0.9017999999999999,1
0.9949,0.9211,0.5678,0
0.5302,0.5858,0.5294,1
0.8396,0.2343,0.7138,0
0.4124,0.2383,0.7239,0
0.3677,0.6959,0.38539999999999996,1
0.9477,0.8643,0.3154,0
0.08410000000000001,0.8052,0.4546,1
0.5007,0.8212,0.8423,1
0.9717,0.2491,0.1754,0
0.9323,0.9415,0.8719,0
0.6158,0.7001,0.4683,1
0.16510000000000002,0.5419,0.08,1
0.7214,0.6238,0.7043,1
0.12029999999999999,0.3401,0.9279,0
0.5862,0.1055,0.7186,0
0.264,0.6838,0.6216,0
0.31779999999999997,0.8445,0.3961,1
0.1456,0.5898,0.7431,1
0.9735,0.6168,0.1996,0
0.2212,0.46240000000000003,0.7024,0
0.2474,0.484,0.13979999999999998,0
0.7807,0.5585,0.0121,1
0.6414,0.1446,0.6122,0
0.5884,0.9308,0.4115,0
0.7827,0.0236,0.8088,0
0.383,0.5942000000000001,0.5975,1
0.6934,0.6139,0.12530000000000002,0
0.9362,0.5456,0.16099999999999998,1
0.4135,0.5589,0.7484,0
0.5229,0.19840000000000002,0.6164000000000001,1
0.3677,0.7428,0.0267,1
0.44220000000000004,0.9935,0.3282,1
0.13690000000000002,0.8043,0.46699999999999997,1
0.7778,0.6015,0.13479999999999998,1
0.4687,0.5621,0.47850000000000004,1
0.2833,0.6645,0.7758,0
0.6979,0.3494,0.8722,0
0.9675,0.6584,0.06470000000000001,0
0.29469999999999996,0.9335,0.053599999999999995,1
0.7807999999999999,0.047799999999999995,0.2778,0
0.9017999999999999,0.9538,0.037500000000000006,0
0.0215,0.6478,0.7574,0
0.27490000000000003,0.4085,0.2121,0
0.1028,0.2938,0.6615,0
0.0239,0.45430000000000004,0.791,0
0.8845000000000001,0.0985,0.8006,0
0.5589,0.6029,0.6869000000000001,0
0.4552,0.35009999999999997,0.8095,0
0.6648000000000001,0.8033,0.3932,1
0.5415,0.7593,0.0816,0
0.7773,0.3224,0.6899,0
0.9655,0.0092,0.6138,0
0.9813000000000001,0.4448,0.4209,0
0.278,0.37029999999999996,0.797,0
0.1992,0.9486,0.5683,0
0.6157,0.1207,0.8397,0
0.4663,0.8409,0.3146,1
0.5606,0.40290000000000004,0.6602,0
0.8114,0.7798,0.6964,1
0.44489999999999996,0.2713,0.4282,1
0.5321,0.5384,0.16699999999999998,0
0.5439,0.3574,0.5814,0
0.1073,0.8175,0.962,0
0.031,0.7493,0.5563,1
0.3147,0.8599,0.4445,0
0.782,0.3012,0.9205,1
0.9722,0.8167,0.6996,1
0.7729,0.319,0.3005,0
0.8896999999999999,0.63,0.8198,1
0.5725,0.8835999999999999,0.5161,0
0.23470000000000002,0.6954,0.6669,0
0.4031,0.6604,0.7359,0
0.5529999999999999,0.4329,0.9686,0
0.8189,0.185,0.8918,0
0.6907,0.7618,0.001,0
0.2474,0.6101,0.9887,1
0.8508,0.7141,0.5107,0
0.8996,0.07350000000000001,0.7699,0
0.5519000000000001,0.8091,0.6942,1
0.1417,0.0839,0.09090000000000001,0
0.5583,0.6862,0.6657,1
0.8239,0.703,0.5808,1
0.8679,0.2975,0.1921,0
0.376,0.6967,0.4103,1
0.038099999999999995,0.9225,0.21350000000000002,1
0.7108,0.8719,0.442,0
0.9854,0.4501,0.2502,1
0.1555,0.22699999999999998,0.12279999999999999,0
0.1072,0.78,0.9909,0
0.087,0.954,0.8579,0
0.16510000000000002,0.7159,0.2239,1
0.5715,0.7263999999999999,0.3184,0
0.28559999999999997,0.3141,0.0881,1
0.6705,0.3422,0.5347999999999999,0
0.1446,0.257,0.8686,1
0.040499999999999994,0.9385,0.27990000000000004,1
0.6883,0.1412,0.7118,1
0.6484,0.9418,0.443,0
0.429,0.7153,0.37329999999999997,1
0.2669,0.8969,0.63,1
0.7688,0.1827,0.1255,0
0.1874,0.3734,0.9325,1
0.0665,0.7797000000000001,0.4376,1
0.576,0.8946000000000001,0.015,1
0.0809,0.3629,0.3267,0
0.21639999999999998,0.6855,0.0195,1
0.4465,0.031799999999999995,0.4587,0
0.5905,0.1802,0.8882,0
0.44120000000000004,0.997,0.0493,1
0.8327,0.5291,0.2187,1
0.4779,0.2103,0.3584,0
0.6996,0.6186,0.5988,0
0.6547000000000001,0.7674,0.0353,0
0.9015,0.7404,0.6682,0
0.2903,0.6229,0.8263,1
0.22649999999999998,0.4596,0.2069,1
0.8969,0.156,0.2764,0
0.2039,0.9659,0.0608,0
0.1819,0.6939,0.1613,1
0.1005,0.2703,0.277,1
0.0716,0.9278,0.4312,1
0.4586,0.5045,0.6912,0
0.9207,0.0054,0.8841,1
0.7988,0.8973,0.8934,0
0.9269000000000001,0.5273,0.9265,0
0.5699,0.6404,0.005,1
0.13190000000000002,0.12840000000000001,0.5824,1
0.26780000000000004,0.1148,0.5607,0
0.3921,0.9706,0.31379999999999997,1
0.8835,0.8972,0.49570000000000003,0
0.4639,0.706,0.3139,1
0.039599999999999996,0.8658,0.7473,0
0.7787,0.24130000000000001,0.4038,1
0.14600000000000002,0.4068,0.8558,0
0.5512,0.83,0.38239999999999996,1
0.23820000000000002,0.8899,0.1058,1
0.005,0.2123,0.1026,1
0.3326,0.8007,0.5242,1
0.6773,0.6093999999999999,0.5401,0
0.1518,0.13740000000000002,0.8176,0
0.47009999999999996,0.4385,0.9493,0
0.8298,0.0857,0.3702,0
0.1026,0.874,0.0548,1
0.4189,0.9499,0.7766,0
0.306,0.65,0.2542,1
0.42510000000000003,0.0576,0.254,0
0.5554,0.2833,0.5701,1
0.13740000000000002,0.2289,0.1451,1
0.4326,0.6087,0.781,1
0.6783,0.1543,0.7618,0
0.5917,0.3242,0.0325,0
0.7092,0.0664,0.0963,0
0.6551,0.9948,0.8538,0
0.0464,0.8072,0.0442,0
0.8068,0.1194,0.9585,0
0.44630000000000003,0.8483,0.7321,1
0.2903,0.8229,0.0048000000000000004,1
0.3246,0.37529999999999997,0.5044,1
0.0224,0.9378,0.058800000000000005,1
0.7138,0.10819999999999999,0.3593,0
0.8373,0.3382,0.15960000000000002,1
0.7999,0.5329,0.0814,0
0.06559999999999999,0.3643,0.3738,0
0.1048,0.2814,0.6671,0
0.6934,0.5367999999999999,0.3852,0
0.9231,0.43879999999999997,0.1286,1
0.9924999999999999,0.27049999999999996,0.038099999999999995,0
0.1231,0.5132,0.22660000000000002,1
0.043800000000000006,0.1522,0.3345,0
0.2516,0.3731,0.867,0
0.1623,0.8128,0.06559999999999999,1
0.4992,0.2892,0.9858,0
0.841,0.7462,0.3139,0
0.0655,0.5451,0.1346,0
0.4344,0.42,0.9227,0
0.3453,0.4972,0.638,1
0.2707,0.1593,0.8972,1
0.07719999999999999,0.020999999999999998,0.6031,1
0.6005,0.1043,0.4486,1
